Age,Employment Type,GraduateOrNot,AnnualIncome,FamilyMembers,ChronicDiseases,FrequentFlyer,EverTravelledAbroad,TravelInsurance
1.4251062378564507,0,1,1.0097504737910081,-1.6169913682227837,1.4047114599497954,0,0,0
-0.5995647243885287,1,1,1.2864209958198665,-0.4983110518415087,-0.71188997065329,1,1,0
-1.6119002055110183,0,1,-0.511937397367712,-1.6169913682227837,-0.71188997065329,1,0,0
0.4127707567339611,0,1,1.0097504737910081,-1.0576512100321462,1.4047114599497954,0,0,0
-0.937009884762692,0,1,-0.2352668753388538,0.6203692645397663,-0.71188997065329,0,0,0
0.4127707567339611,0,1,1.0097504737910081,0.061029106349128795,-0.71188997065329,0,0,0
0.4127707567339611,0,1,0.7330799517621499,0.6203692645397663,-0.71188997065329,0,0,0
-0.5995647243885287,1,1,-0.3736021363532829,-0.4983110518415087,1.4047114599497954,0,0,0
-1.6119002055110183,1,0,1.1480857348054372,0.6203692645397663,-0.71188997065329,0,1,1
-0.5995647243885287,1,1,-1.2036137024398574,-1.0576512100321462,1.4047114599497954,0,0,0
-0.5995647243885287,1,1,0.5947446907477208,-0.4983110518415087,-0.71188997065329,0,0,1
0.4127707567339611,0,1,-1.4802842244687158,0.6203692645397663,1.4047114599497954,0,0,1
1.762551398230614,0,1,0.45640942973329174,-0.4983110518415087,1.4047114599497954,0,0,0
-0.5995647243885287,1,1,0.5947446907477208,1.1797094227304037,-0.71188997065329,0,0,0
-0.937009884762692,0,1,-1.2036137024398574,1.1797094227304037,-0.71188997065329,0,0,0
-0.2621195640143654,1,1,0.7330799517621499,-1.0576512100321462,1.4047114599497954,0,1,1
1.4251062378564507,1,1,1.0097504737910081,-0.4983110518415087,-0.71188997065329,0,0,1
0.7502159171081243,0,1,-0.2352668753388538,-1.0576512100321462,-0.71188997065329,1,0,0
1.762551398230614,1,0,-0.3736021363532829,0.6203692645397663,1.4047114599497954,0,0,1
1.4251062378564507,1,1,0.17973890770443354,-1.0576512100321462,-0.71188997065329,1,0,0
-0.2621195640143654,1,1,0.7330799517621499,-0.4983110518415087,-0.71188997065329,1,0,0
-1.2744550451368553,0,1,-1.2036137024398574,-1.0576512100321462,-0.71188997065329,0,0,0
0.4127707567339611,0,0,-1.6186194854831448,-1.6169913682227837,-0.71188997065329,0,0,0
1.0876610774822875,0,1,-0.3736021363532829,0.6203692645397663,-0.71188997065329,0,0,1
0.4127707567339611,0,1,1.0097504737910081,-1.6169913682227837,-0.71188997065329,1,0,1
1.0876610774822875,0,1,0.17973890770443354,0.6203692645397663,-0.71188997065329,1,0,0
-0.5995647243885287,0,1,-1.7569547464975739,-1.0576512100321462,1.4047114599497954,0,0,0
-0.937009884762692,0,1,-0.2352668753388538,-1.6169913682227837,-0.71188997065329,0,1,0
1.0876610774822875,0,1,0.17973890770443354,-0.4983110518415087,-0.71188997065329,0,1,0
-0.5995647243885287,1,1,-0.09693161432442468,0.6203692645397663,1.4047114599497954,1,0,0
-1.2744550451368553,1,1,0.8714152127765791,-0.4983110518415087,1.4047114599497954,0,1,0
-0.2621195640143654,1,1,-0.09693161432442468,-1.0576512100321462,-0.71188997065329,0,0,0
0.4127707567339611,1,1,1.2864209958198665,-1.0576512100321462,-0.71188997065329,0,1,1
-0.5995647243885287,1,1,-0.511937397367712,0.6203692645397663,-0.71188997065329,1,0,0
-1.2744550451368553,1,1,1.5630915178487246,-1.6169913682227837,1.4047114599497954,1,1,1
1.4251062378564507,1,1,1.5630915178487246,1.1797094227304037,1.4047114599497954,1,1,1
0.4127707567339611,1,1,0.8714152127765791,0.6203692645397663,-0.71188997065329,0,1,0
-1.6119002055110183,1,0,0.5947446907477208,-1.0576512100321462,1.4047114599497954,0,1,0
-0.5995647243885287,1,1,-0.6502726583821411,-1.6169913682227837,1.4047114599497954,0,0,0
1.0876610774822875,0,1,-0.3736021363532829,-1.0576512100321462,-0.71188997065329,1,0,0
-0.5995647243885287,1,0,-1.0652784414254284,0.061029106349128795,-0.71188997065329,0,0,0
-1.6119002055110183,1,0,0.5947446907477208,-1.0576512100321462,1.4047114599497954,0,0,0
-0.5995647243885287,1,1,-1.0652784414254284,0.061029106349128795,-0.71188997065329,1,0,0
1.4251062378564507,1,1,1.0097504737910081,0.6203692645397663,1.4047114599497954,0,0,1
-0.2621195640143654,1,1,0.7330799517621499,1.1797094227304037,1.4047114599497954,0,0,1
-1.2744550451368553,1,1,-0.9269431804109993,-1.0576512100321462,-0.71188997065329,0,0,0
1.0876610774822875,0,1,-1.4802842244687158,-1.6169913682227837,-0.71188997065329,0,0,0
1.4251062378564507,1,1,-1.2036137024398574,-0.4983110518415087,-0.71188997065329,0,0,0
1.762551398230614,0,1,0.45640942973329174,0.6203692645397663,-0.71188997065329,0,0,1
-0.5995647243885287,1,1,-0.6502726583821411,0.061029106349128795,-0.71188997065329,0,0,0
-0.2621195640143654,1,1,0.45640942973329174,-1.0576512100321462,1.4047114599497954,0,0,0
0.7502159171081243,0,1,-0.7886079193965702,0.061029106349128795,-0.71188997065329,0,0,0
0.07532559635979781,1,0,1.4247562568342955,0.061029106349128795,1.4047114599497954,1,1,1
-1.6119002055110183,1,1,1.2864209958198665,-0.4983110518415087,-0.71188997065329,1,1,1
1.762551398230614,1,0,-0.3736021363532829,0.061029106349128795,-0.71188997065329,0,1,1
-1.2744550451368553,1,1,1.2864209958198665,0.6203692645397663,1.4047114599497954,0,1,1
1.4251062378564507,1,1,0.17973890770443354,-0.4983110518415087,-0.71188997065329,0,0,1
-0.5995647243885287,1,0,-1.0652784414254284,0.061029106349128795,-0.71188997065329,1,0,1
1.762551398230614,1,0,-0.3736021363532829,-1.0576512100321462,1.4047114599497954,0,0,0
-1.2744550451368553,0,1,-1.2036137024398574,0.6203692645397663,1.4047114599497954,0,0,0
-0.5995647243885287,1,1,0.45640942973329174,-0.4983110518415087,1.4047114599497954,1,0,0
-0.5995647243885287,1,1,0.7330799517621499,0.061029106349128795,1.4047114599497954,1,0,0
-0.937009884762692,0,1,0.3180741687188626,0.061029106349128795,1.4047114599497954,0,0,0
0.7502159171081243,0,1,-0.3736021363532829,-1.6169913682227837,1.4047114599497954,0,0,0
0.4127707567339611,0,1,-1.4802842244687158,0.6203692645397663,1.4047114599497954,0,0,0
1.4251062378564507,1,1,-0.6502726583821411,-1.0576512100321462,-0.71188997065329,0,0,1
-0.5995647243885287,1,1,-0.09693161432442468,-0.4983110518415087,-0.71188997065329,1,0,0
0.7502159171081243,0,1,-0.3736021363532829,1.1797094227304037,-0.71188997065329,0,0,0
-0.2621195640143654,1,1,0.3180741687188626,-1.0576512100321462,-0.71188997065329,1,0,0
-0.5995647243885287,1,1,-0.511937397367712,0.061029106349128795,-0.71188997065329,0,0,0
-0.2621195640143654,1,1,0.7330799517621499,0.061029106349128795,-0.71188997065329,0,0,0
-0.5995647243885287,0,1,-0.9269431804109993,2.2983897391116788,-0.71188997065329,0,0,1
1.762551398230614,0,1,-0.09693161432442468,1.1797094227304037,-0.71188997065329,0,0,1
-1.2744550451368553,1,1,1.0097504737910081,-0.4983110518415087,-0.71188997065329,0,0,1
0.4127707567339611,1,1,0.04140364669000443,-0.4983110518415087,-0.71188997065329,0,0,0
-1.2744550451368553,1,1,1.5630915178487246,0.061029106349128795,-0.71188997065329,1,1,1
1.4251062378564507,1,1,-0.6502726583821411,-1.6169913682227837,-0.71188997065329,0,0,0
1.4251062378564507,1,1,0.17973890770443354,0.6203692645397663,1.4047114599497954,0,0,1
1.0876610774822875,1,1,-1.0652784414254284,1.7390495809210413,-0.71188997065329,0,0,0
0.4127707567339611,0,1,1.5630915178487246,0.6203692645397663,-0.71188997065329,1,1,1
0.4127707567339611,1,1,0.45640942973329174,-1.0576512100321462,-0.71188997065329,0,0,0
-0.5995647243885287,1,1,1.2864209958198665,-0.4983110518415087,-0.71188997065329,0,1,1
0.4127707567339611,0,0,-1.7569547464975739,-1.0576512100321462,-0.71188997065329,0,0,0
-0.5995647243885287,1,1,-0.511937397367712,0.6203692645397663,1.4047114599497954,0,0,0
1.4251062378564507,1,1,-0.6502726583821411,1.1797094227304037,-0.71188997065329,0,0,0
-1.6119002055110183,1,0,0.5947446907477208,0.061029106349128795,-0.71188997065329,0,0,1
0.4127707567339611,1,1,0.8714152127765791,1.1797094227304037,-0.71188997065329,0,0,1
1.4251062378564507,0,1,1.0097504737910081,0.6203692645397663,-0.71188997065329,0,0,1
1.4251062378564507,1,1,-1.2036137024398574,0.6203692645397663,-0.71188997065329,0,0,1
-0.5995647243885287,1,1,0.8714152127765791,2.2983897391116788,1.4047114599497954,0,0,0
-0.2621195640143654,1,1,0.45640942973329174,0.6203692645397663,-0.71188997065329,1,0,0
-0.5995647243885287,1,1,-0.6502726583821411,-1.0576512100321462,-0.71188997065329,0,0,1
1.762551398230614,1,0,-0.3736021363532829,-1.0576512100321462,-0.71188997065329,1,0,0
-0.5995647243885287,1,1,-0.6502726583821411,1.1797094227304037,-0.71188997065329,0,0,0
-1.6119002055110183,1,0,2.116432561906441,0.061029106349128795,1.4047114599497954,1,0,0
1.4251062378564507,1,1,0.3180741687188626,1.7390495809210413,-0.71188997065329,0,0,1
1.0876610774822875,0,1,2.2547678229208703,0.6203692645397663,-0.71188997065329,0,0,1
-0.5995647243885287,0,1,-0.9269431804109993,0.061029106349128795,-0.71188997065329,0,0,0
-0.5995647243885287,0,1,-0.9269431804109993,0.061029106349128795,-0.71188997065329,0,1,0
-0.5995647243885287,1,1,0.8714152127765791,-1.0576512100321462,-0.71188997065329,0,0,0
-1.6119002055110183,1,0,0.5947446907477208,1.1797094227304037,-0.71188997065329,0,0,0
-0.937009884762692,0,1,-1.2036137024398574,-1.6169913682227837,-0.71188997065329,0,0,0
-0.5995647243885287,1,1,0.5947446907477208,0.6203692645397663,-0.71188997065329,0,0,0
0.4127707567339611,1,1,-0.09693161432442468,0.6203692645397663,-0.71188997065329,0,0,0
1.0876610774822875,0,1,-0.6502726583821411,-1.0576512100321462,1.4047114599497954,0,0,1
-0.5995647243885287,1,1,0.7330799517621499,0.061029106349128795,-0.71188997065329,1,0,0
-0.5995647243885287,1,1,-0.3736021363532829,0.6203692645397663,1.4047114599497954,1,0,0
-1.6119002055110183,1,1,2.393103083935299,0.6203692645397663,1.4047114599497954,1,0,1
-1.2744550451368553,1,1,1.0097504737910081,-0.4983110518415087,1.4047114599497954,0,1,0
1.0876610774822875,1,1,1.2864209958198665,1.1797094227304037,-0.71188997065329,0,1,1
-0.5995647243885287,1,1,-0.6502726583821411,1.1797094227304037,1.4047114599497954,0,0,0
-0.5995647243885287,1,1,0.8714152127765791,1.1797094227304037,-0.71188997065329,0,0,0
-0.5995647243885287,1,1,0.45640942973329174,-1.0576512100321462,-0.71188997065329,0,0,0
0.4127707567339611,1,1,1.1480857348054372,0.061029106349128795,-0.71188997065329,0,1,1
0.4127707567339611,1,1,0.8714152127765791,-1.0576512100321462,-0.71188997065329,0,0,0
-0.5995647243885287,1,1,0.45640942973329174,-0.4983110518415087,1.4047114599497954,0,0,1
-0.5995647243885287,0,1,-0.9269431804109993,1.7390495809210413,-0.71188997065329,1,0,0
0.7502159171081243,0,1,-0.7886079193965702,0.061029106349128795,1.4047114599497954,0,0,0
-0.5995647243885287,1,1,-0.09693161432442468,1.7390495809210413,-0.71188997065329,0,0,0
-1.2744550451368553,1,1,1.2864209958198665,0.061029106349128795,-0.71188997065329,1,1,1
0.4127707567339611,0,0,-1.7569547464975739,0.6203692645397663,-0.71188997065329,0,0,0
0.07532559635979781,1,0,-0.7886079193965702,-1.0576512100321462,-0.71188997065329,0,1,0
-1.6119002055110183,1,1,1.2864209958198665,-0.4983110518415087,-0.71188997065329,0,1,1
-1.6119002055110183,1,1,1.2864209958198665,-1.6169913682227837,1.4047114599497954,0,1,1
-0.5995647243885287,1,1,-1.0652784414254284,0.061029106349128795,1.4047114599497954,0,0,0
1.0876610774822875,0,1,-0.6502726583821411,-1.6169913682227837,-0.71188997065329,0,0,0
-1.2744550451368553,1,1,-0.9269431804109993,1.1797094227304037,1.4047114599497954,0,0,0
-0.2621195640143654,1,1,-0.9269431804109993,-1.0576512100321462,-0.71188997065329,0,0,0
0.4127707567339611,1,1,0.8714152127765791,0.6203692645397663,-0.71188997065329,0,0,1
0.4127707567339611,0,1,1.0097504737910081,-1.0576512100321462,1.4047114599497954,0,0,1
1.4251062378564507,1,1,0.3180741687188626,0.061029106349128795,-0.71188997065329,1,0,0
1.4251062378564507,1,1,0.17973890770443354,-0.4983110518415087,-0.71188997065329,1,0,0
0.4127707567339611,0,0,-1.4802842244687158,1.1797094227304037,1.4047114599497954,0,0,0
1.4251062378564507,1,1,-1.2036137024398574,-1.0576512100321462,-0.71188997065329,0,0,0
1.4251062378564507,1,1,-0.2352668753388538,-0.4983110518415087,-0.71188997065329,0,0,0
-0.2621195640143654,1,1,1.1480857348054372,0.061029106349128795,-0.71188997065329,0,1,1
-0.5995647243885287,0,0,-1.7569547464975739,0.061029106349128795,-0.71188997065329,0,0,0
-0.5995647243885287,1,1,-0.6502726583821411,-0.4983110518415087,1.4047114599497954,0,0,0
-0.5995647243885287,1,1,0.8714152127765791,0.061029106349128795,-0.71188997065329,1,0,0
-0.5995647243885287,1,1,-0.6502726583821411,1.1797094227304037,1.4047114599497954,1,1,1
0.4127707567339611,1,1,0.04140364669000443,0.061029106349128795,-0.71188997065329,0,0,0
-0.2621195640143654,1,1,0.3180741687188626,1.1797094227304037,1.4047114599497954,0,0,0
-0.5995647243885287,1,1,0.45640942973329174,-0.4983110518415087,-0.71188997065329,0,0,1
-0.2621195640143654,1,1,-0.9269431804109993,-0.4983110518415087,1.4047114599497954,0,0,0
-0.5995647243885287,1,1,-0.511937397367712,-1.0576512100321462,-0.71188997065329,0,0,0
-0.5995647243885287,0,1,0.7330799517621499,-1.0576512100321462,-0.71188997065329,0,0,1
0.4127707567339611,1,1,0.8714152127765791,0.061029106349128795,-0.71188997065329,0,0,1
1.0876610774822875,1,1,-1.0652784414254284,0.061029106349128795,-0.71188997065329,0,0,1
0.4127707567339611,0,0,-1.4802842244687158,-0.4983110518415087,-0.71188997065329,0,0,0
-0.937009884762692,1,0,-1.3419489634542867,-1.0576512100321462,-0.71188997065329,0,0,0
-0.5995647243885287,1,1,-1.0652784414254284,-1.0576512100321462,-0.71188997065329,0,0,0
0.4127707567339611,1,1,1.2864209958198665,-1.6169913682227837,-0.71188997065329,0,1,1
1.4251062378564507,1,0,1.0097504737910081,0.6203692645397663,-0.71188997065329,0,0,1
-1.6119002055110183,1,1,1.2864209958198665,-0.4983110518415087,1.4047114599497954,0,1,1
0.4127707567339611,1,1,1.1480857348054372,2.2983897391116788,1.4047114599497954,0,1,1
-0.5995647243885287,0,1,0.45640942973329174,-0.4983110518415087,-0.71188997065329,0,0,0
1.4251062378564507,1,1,0.3180741687188626,1.1797094227304037,1.4047114599497954,0,0,1
-0.2621195640143654,1,1,-1.6186194854831448,0.061029106349128795,1.4047114599497954,0,0,0
-1.6119002055110183,1,0,0.5947446907477208,-1.6169913682227837,-0.71188997065329,0,1,0
1.4251062378564507,1,1,1.5630915178487246,-0.4983110518415087,1.4047114599497954,1,1,1
-0.2621195640143654,1,1,-1.2036137024398574,0.061029106349128795,-0.71188997065329,0,0,1
1.4251062378564507,1,1,-0.6502726583821411,0.6203692645397663,-0.71188997065329,1,1,1
0.7502159171081243,0,1,-0.2352668753388538,1.1797094227304037,-0.71188997065329,0,0,0
1.4251062378564507,1,1,1.0097504737910081,-0.4983110518415087,1.4047114599497954,0,0,0
-1.6119002055110183,1,1,2.116432561906441,-0.4983110518415087,1.4047114599497954,1,0,1
0.7502159171081243,0,1,-0.2352668753388538,-0.4983110518415087,-0.71188997065329,0,0,0
-0.5995647243885287,1,1,-0.09693161432442468,-1.6169913682227837,-0.71188997065329,1,0,0
-0.5995647243885287,1,0,-1.0652784414254284,0.6203692645397663,-0.71188997065329,0,0,1
1.4251062378564507,1,0,1.2864209958198665,-1.0576512100321462,1.4047114599497954,0,1,1
1.4251062378564507,1,1,0.3180741687188626,-1.0576512100321462,1.4047114599497954,0,0,0
1.4251062378564507,1,1,0.17973890770443354,2.2983897391116788,-0.71188997065329,0,0,0
-0.937009884762692,0,1,-1.2036137024398574,-0.4983110518415087,-0.71188997065329,0,0,1
1.4251062378564507,1,1,-0.2352668753388538,-1.0576512100321462,1.4047114599497954,0,1,0
-0.5995647243885287,1,0,-1.0652784414254284,-0.4983110518415087,-0.71188997065329,0,0,0
0.07532559635979781,1,0,-0.3736021363532829,-1.0576512100321462,-0.71188997065329,0,0,0
-0.5995647243885287,1,1,-0.6502726583821411,-1.0576512100321462,1.4047114599497954,0,0,0
-1.6119002055110183,1,1,2.393103083935299,-0.4983110518415087,1.4047114599497954,1,0,1
-0.2621195640143654,1,1,1.1480857348054372,0.6203692645397663,-0.71188997065329,0,1,1
1.4251062378564507,1,1,-0.2352668753388538,0.061029106349128795,-0.71188997065329,0,0,0
0.4127707567339611,1,1,0.04140364669000443,-0.4983110518415087,1.4047114599497954,0,0,1
0.07532559635979781,1,0,-1.0652784414254284,-1.0576512100321462,1.4047114599497954,0,0,0
0.7502159171081243,0,1,-0.3736021363532829,0.6203692645397663,-0.71188997065329,1,0,0
1.0876610774822875,0,1,0.45640942973329174,-1.6169913682227837,-0.71188997065329,0,0,0
1.4251062378564507,1,1,1.0097504737910081,-1.0576512100321462,-0.71188997065329,0,0,0
-0.5995647243885287,1,1,0.7330799517621499,0.061029106349128795,-0.71188997065329,0,0,1
0.4127707567339611,0,1,1.5630915178487246,-1.0576512100321462,-0.71188997065329,1,1,1
0.7502159171081243,0,1,-0.2352668753388538,-1.0576512100321462,1.4047114599497954,0,0,0
-0.5995647243885287,1,1,1.0097504737910081,-1.6169913682227837,1.4047114599497954,0,0,0
-1.6119002055110183,1,1,1.2864209958198665,0.061029106349128795,-0.71188997065329,1,1,1
1.0876610774822875,1,1,2.2547678229208703,0.6203692645397663,-0.71188997065329,0,0,1
-0.2621195640143654,1,1,1.1480857348054372,1.7390495809210413,-0.71188997065329,0,1,1
0.07532559635979781,1,0,-0.3736021363532829,-0.4983110518415087,-0.71188997065329,0,0,1
-0.5995647243885287,1,1,-0.511937397367712,-0.4983110518415087,-0.71188997065329,1,1,0
1.762551398230614,1,0,-0.3736021363532829,-1.6169913682227837,-0.71188997065329,0,0,0
0.4127707567339611,1,1,-1.2036137024398574,0.6203692645397663,1.4047114599497954,0,0,0
-0.5995647243885287,1,1,-1.0652784414254284,1.7390495809210413,-0.71188997065329,0,0,0
0.07532559635979781,1,0,-0.7886079193965702,1.1797094227304037,-0.71188997065329,0,0,0
1.0876610774822875,0,1,0.45640942973329174,-0.4983110518415087,-0.71188997065329,0,0,1
1.762551398230614,1,0,-0.3736021363532829,0.061029106349128795,-0.71188997065329,0,0,0
-1.6119002055110183,1,0,0.5947446907477208,0.061029106349128795,-0.71188997065329,0,0,0
0.4127707567339611,1,1,1.2864209958198665,-0.4983110518415087,-0.71188997065329,1,1,1
-0.5995647243885287,1,0,-1.0652784414254284,1.1797094227304037,-0.71188997065329,0,0,0
-0.5995647243885287,1,1,-0.511937397367712,0.061029106349128795,1.4047114599497954,1,0,0
1.762551398230614,0,1,0.45640942973329174,-0.4983110518415087,-0.71188997065329,1,0,1
1.0876610774822875,0,1,-1.4802842244687158,-0.4983110518415087,-0.71188997065329,0,0,0
0.7502159171081243,0,1,-0.2352668753388538,-1.0576512100321462,-0.71188997065329,1,0,1
1.4251062378564507,1,1,-0.2352668753388538,-1.6169913682227837,-0.71188997065329,0,0,0
0.07532559635979781,1,0,-1.0652784414254284,0.6203692645397663,-0.71188997065329,1,1,0
-0.5995647243885287,1,1,2.2547678229208703,0.061029106349128795,1.4047114599497954,0,1,0
-0.5995647243885287,0,1,-1.7569547464975739,0.6203692645397663,1.4047114599497954,0,0,0
-0.5995647243885287,1,1,-0.6502726583821411,1.1797094227304037,-0.71188997065329,1,0,0
-0.2621195640143654,1,1,-1.6186194854831448,1.1797094227304037,-0.71188997065329,0,0,0
-0.2621195640143654,1,1,0.7330799517621499,0.061029106349128795,-0.71188997065329,1,0,1
1.4251062378564507,1,1,-1.2036137024398574,-0.4983110518415087,-0.71188997065329,0,0,1
-1.6119002055110183,0,1,-0.511937397367712,-1.0576512100321462,-0.71188997065329,0,0,0
-0.5995647243885287,1,1,0.5947446907477208,0.6203692645397663,-0.71188997065329,0,0,1
-0.937009884762692,0,1,-0.2352668753388538,0.061029106349128795,1.4047114599497954,0,1,0
-0.5995647243885287,1,1,-0.3736021363532829,0.6203692645397663,-0.71188997065329,0,1,0
-0.5995647243885287,1,1,1.1480857348054372,2.2983897391116788,-0.71188997065329,0,1,1
-0.5995647243885287,0,1,0.7330799517621499,0.6203692645397663,1.4047114599497954,0,0,0
0.07532559635979781,1,0,-0.7886079193965702,0.6203692645397663,1.4047114599497954,0,0,1
1.4251062378564507,1,1,0.17973890770443354,-1.6169913682227837,-0.71188997065329,0,0,0
-0.5995647243885287,0,0,-1.7569547464975739,-0.4983110518415087,1.4047114599497954,0,0,0
1.0876610774822875,1,1,-0.511937397367712,1.1797094227304037,1.4047114599497954,0,0,1
-1.2744550451368553,1,1,-0.9269431804109993,-0.4983110518415087,-0.71188997065329,1,0,0
-0.2621195640143654,1,1,0.3180741687188626,0.061029106349128795,1.4047114599497954,0,0,0
-0.5995647243885287,0,1,0.7330799517621499,-0.4983110518415087,-0.71188997065329,0,0,1
-0.937009884762692,1,0,-1.6186194854831448,-1.6169913682227837,-0.71188997065329,0,0,0
-0.5995647243885287,0,1,-1.7569547464975739,0.061029106349128795,-0.71188997065329,0,0,0
-0.937009884762692,1,0,0.17973890770443354,0.6203692645397663,-0.71188997065329,0,0,0
0.4127707567339611,1,1,0.8714152127765791,2.2983897391116788,1.4047114599497954,0,0,0
0.7502159171081243,0,1,-0.3736021363532829,2.2983897391116788,-0.71188997065329,0,1,1
-0.937009884762692,1,0,-1.3419489634542867,1.1797094227304037,-0.71188997065329,0,0,0
-0.2621195640143654,1,1,0.3180741687188626,0.6203692645397663,1.4047114599497954,1,0,0
1.4251062378564507,1,1,0.17973890770443354,-0.4983110518415087,1.4047114599497954,0,0,0
-0.5995647243885287,1,1,0.7330799517621499,2.2983897391116788,-0.71188997065329,0,0,1
1.0876610774822875,1,1,1.5630915178487246,0.061029106349128795,1.4047114599497954,1,1,1
0.4127707567339611,1,1,0.04140364669000443,0.6203692645397663,-0.71188997065329,0,0,0
1.0876610774822875,0,1,0.17973890770443354,0.061029106349128795,-0.71188997065329,1,0,0
-1.2744550451368553,1,1,-1.2036137024398574,0.061029106349128795,-0.71188997065329,0,0,0
-1.2744550451368553,1,1,-1.2036137024398574,0.061029106349128795,1.4047114599497954,0,0,1
1.0876610774822875,0,1,-0.7886079193965702,-0.4983110518415087,-0.71188997065329,0,0,1
1.0876610774822875,1,1,1.2864209958198665,0.6203692645397663,-0.71188997065329,1,1,1
-0.5995647243885287,1,1,0.8714152127765791,0.6203692645397663,-0.71188997065329,0,0,0
0.07532559635979781,1,0,-1.0652784414254284,1.1797094227304037,-0.71188997065329,1,0,0
-0.937009884762692,1,0,-1.3419489634542867,-0.4983110518415087,-0.71188997065329,0,0,1
-0.2621195640143654,1,1,0.7330799517621499,0.061029106349128795,-0.71188997065329,0,1,0
-1.2744550451368553,1,1,1.5630915178487246,-1.0576512100321462,-0.71188997065329,1,1,1
0.4127707567339611,0,1,-1.4802842244687158,2.2983897391116788,-0.71188997065329,0,0,0
-0.2621195640143654,1,1,0.7330799517621499,-0.4983110518415087,-0.71188997065329,0,0,1
1.4251062378564507,0,1,1.0097504737910081,1.7390495809210413,-0.71188997065329,0,0,1
